CONTA;TÍTULO;FUNÇÃO;NATUREZA DO SALDO ;EXEERCÍCIO DO STATUS INATIVA;INDICADOR DO SUPERÁVIT FINANCEIRO ;Nº REGISTRO OBRIG. ;ATRIBUTO OBRIG. - Inclusão (I), Exclusão (E) ou Alteração (A);EXERCÍCIO DA ATUALIZAÇÃO DO ATRIBUTO OBRIGATÓRIO;SISTEMA;DETLAHMENTO SISTEMA;MSC;CONTA CORRENTE;Reduzido;ANALITICA
812311303;EXECUTADO;Registra o valor de obrigações contratuais executados referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
812400000;DEMANDAS JUDICIAIS;"Compreende a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;;;;;;N
812410000;DEMANDAS JUDICIAIS - CONSOLIDAÇÃO;"Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;0;;1;;Todas instituições fonte 100;S
812420000;DEMANDAS JUDICIAIS - INTRA OFSS;"Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;0;;1;;Todas instituições fonte 100;S
812430000;DEMANDAS JUDICIAIS - INTER OFSS - UNIÃO;"Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;0;;1;;Todas instituições fonte 100;S
812440000;DEMANDAS JUDICIAIS - INTER OFSS - ESTADO;"Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;0;;1;;Todas instituições fonte 100;S
812450000;DEMANDAS JUDICIAIS - INTER OFSS - MUNICÍPIO;"Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";C;;;;;;0;;1;;Todas instituições fonte 100;S
821130400;COMPROMETIDA POR DEDUÇÃO DA RECEITA ORÇAMENTÁRIA;Registra o valor das disponibilidades de recursos comprometidas por dedução da receita orçamentária.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
8211400;DISPONIBILIDADE POR DESTINAÇÃO DE RECURSOS UTILIZADA;;C;;;18;;;;;;;;N
821140200;UTILIZADA COM RETENÇÕES E CONSIGNAÇÕES;Registra o valor dos recursos utilizadas por meio de recolhimento de valores retidos ou consignados.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
821140300;DEVOLUÇÃO DE DEPÓSITOS E GARANTIAS;Registra o valor dos recursos utilizadas por meio de devolução de depósitos ou garantias.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
821140400;UTILIZADA POR DEDUÇÃO DA RECEITA ORÇAMENTÁRIA;Registra o valor dos recursos utilizadas por meio de dedução da receita orçamentária.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
821140500;PERDA EM INVESTIMENTOS E APLICAÇÕES FINANCEIRAS;Registra o valor dos recursos perdidos em retornos negativos em investimentos e aplicações financeiras.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
821149900;DEMAIS UTILIZAÇÕES;Registra o valor dos recursos utilizadas por demais utilizações ou outras entradas compensatórias que não estejam listadas nos itens anteriores.;C;;;18;;;0;;5;103;Todas instituições fonte 100;S
860000000;CONTROLES FISCAIS;Compreende as contas relacionadas a transações sujeitas a limites e controles ficais, em decorrência de exigência legal.;C;;;;;;;;;;;N
861000000;BENEFÍCIOS FISCAIS;Compreende as contas relacionadas ao controle de benefícios fiscais. Refere-se ao controle da concessão de vantagens a determinados agentes econômicos, que atendem algum critério específico estabelecido, causando impacto nas contas públicas dos entes da Federação, seja por meio de renúncia de receitas ou de aumento de despesas ou assunção de dívidas.;C;;;;;;;;;;;N
861100000;BENEFÍCIOS TRIBUTÁRIOS;Compreende o valor dos benefícios fiscais tributários. Insere-se no conceito de benefício tributário a desoneração de operação normalmente sujeita à incidência de tributo ou contribuição social e que resulte em decréscimo, mesmo que potencial, de arrecadação tributária. Podem assumir a forma de anistia, remissão, crédito presumido, isenção, alteração de alíquota ou modificação da base de cálculo que implique redução discriminada de tributos ou contribuições, ou quaisquer outras espécies de benefícios que correspondam a tratamento tributário diferenciado.;C;;;;;;;;;;;N
861110000;BENEFÍCIOS TRIBUTÁRIOS - A CONCEDER;Compreende os benefícios tributários a conceder que integram o conceito de gastos tributários, os quais consistem em disposições preferenciais da legislação tributária que fornecem benefícios  a certos contribuintes. Inclui, por exemplo, anistia, remissão, isenção e redução de alíquota.;C;;;;;;;;;;;N
861110100;ANISTIA;Compreende os benefícios tributários a conceder na forma de anistia.;C;;;;;;;;;;;N
861110200;REMISSÃO;Compreende os benefícios tributários a conceder na forma de remissão.;C;;;;;;;;;;;N
861110300;CRÉDITO PRESUMIDO;Compreende os benefícios tributários a conceder na forma de crédito presumido.;C;;;;;;;;;;;N
861110400;ISENÇÃO;Compreende os benefícios tributários a conceder na forma de isenção.;C;;;;;;;;;;;N
861110500;ALTERAÇÃO DE ALÍQUOTA;Compreende os benefícios tributários a conceder na forma de alteração de alíquota.;C;;;;;;;;;;;N
861110600;ALTERAÇÃO DA BASE DE CÁLCULO;Compreende os benefícios tributários a conceder na forma de alteração da base de cálculo.;C;;;;;;;;;;;N
861119900;OUTROS  BENEFÍCIOS TRIBUTÁRIOS;Compreende  outros benefícios tributários não considerados nos itens anteriores.;C;;;;;;;;;;;N
861120000;BENEFÍCIOS TRIBUTÁRIOS - CONCEDIDOS;Compreende os benefícios tributários concedidos que integram o conceito de gastos tributários, os quais consistem em disposições preferenciais da legislação tributária que fornecem benefícios  a certos contribuintes. Inclui, por exemplo, anistia, remissão, isenção e redução de alíquota.;C;;;;;;;;;;;N
861120100;ANISTIA;Compreende os benefícios tributários concedidos na forma de anistia.;C;;;;;;;;;;;N
861120200;REMISSÃO;Registra os benefícios tributários concedidos na forma de remissão.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861120300;CRÉDITO PRESUMIDO;Registra os benefícios tributários concedidos na forma de crédito presumido.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861120400;ISENÇÃO;Registra os benefícios tributários concedidos na forma de isenção.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861120500;ALTERAÇÃO DE ALÍQUOTA;Registra os benefícios tributários concedidos na forma de alteração de alíquota.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861120600;ALTERAÇÃO DA BASE DE CÁLCULO;Registra os benefícios tributários concedidos na forma de alteração da base de cálculo.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861129900;OUTROS BENEFÍCIOS TRIBUTÁRIOS;Registra outros benefícios tributários concedidos não considerados nos itens anteriores.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861200000;BENEFÍCIOS FINANCEIROS;Compreende o valor dos benefícios fiscais de natureza financeira, os quais consistem em  disposições preferenciais que concedem subsídios na forma de desembolsos efetivos realizados por meio das equalizações de juros e preços, bem como assunção das dívidas decorrentes de saldos de obrigações de responsabilidade do ente da Federação. Incluem-se ainda neste conceito os benefícios que se enquadram como  despesas pagas pelo sistema tributário.;C;;;;;;;;;;;N
861210000;BENEFÍCIOS FINANCEIROS - A CONCEDER;Compreende o valor dos benefícios fiscais de natureza financeira a conceder, os quais consistem em  disposições preferenciais que concedem subsídios na forma de desembolsos efetivos realizados por meio das equalizações de juros e preços, bem como assunção das dívidas decorrentes de saldos de obrigações de responsabilidade do ente da Federação. Incluem-se ainda neste conceito os benefícios que se enquadram como  despesas pagas pelo sistema tributário.;C;;;;;;;;;;;N
861210100;SUBSÍDIOS A CONCEDER;Compreende o valor dos benefícios fiscais de natureza financeira a conceder, na forma de subsídios.;C;;;;;;;;;;;N
861219900;OUTRAS DESPESAS PAGAS PELO SISTEMA TRIBUTÁRIO - A CONCEDER;Registra o valor dos benefícios fiscais de natureza financeira a conceder, na forma de despesas pagas pelo sistema tributário.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861220000;BENEFÍCIOS FINANCEIROS - CONCEDIDOS;Compreende o valor dos benefícios fiscais de natureza financeira concedidos, os quais consistem em  disposições preferenciais que concedem subsídios na forma de desembolsos efetivos realizados por meio das equalizações de juros e preços, bem como assunção das dívidas decorrentes de saldos de obrigações de responsabilidade do ente da Federação. Incluem-se ainda neste conceito os benefícios que se enquadram como  despesas pagas pelo sistema tributário.;C;;;;;;;;;;;N
861220100;SUBSÍDIOS CONCEDIDOS;Registra o valor dos benefícios fiscais de natureza financeira concedidos, na forma de subsídios.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861229900;OUTRAS DESPESAS PAGAS PELO SISTEMA TRIBUTÁRIO - CONCEDIDOS;Registra o valor dos benefícios fiscais de natureza financeira concedidos, na forma de despesas pagas pelo sistema tributário.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861300000;BENEFÍCIOS CREDITÍCIOS;Compreende o valor dos benefícios fiscais de natureza creditícia,  consistentes em disposições preferenciais que criam gastos (implícitos) decorrentes de programas oficiais de crédito, operacionalizados por meio de fundos ou programas que emprestem recursos públicos a taxa de juros inferior ao custo de captação do respectivo ente da Federação, mensurados pela diferença entre o custo total dos encargos financeiros cobrados aos beneficiários e o custo total de captação por parte do ente dos recursos públicos correspondentes. Esses benefícios têm como efeito acarretar assunção ou aumento de obrigações (passivos) para o ente concedente, uma vez que este se compromete com financiamentos obtidos em condições financeiras mais onerosas que as condições ofertadas nos contratos destinados à operacionalização dos fundos ou programas beneficiados.;C;;;;;;;;;;;N
861310000;BENEFÍCIOS CREDITÍCIOS - A CONCEDER;Compreende o valor dos benefícios fiscais de natureza creditícia a conceder.;C;;;;;;;;;;;N
861310100;SUBSÍDIOS - A CONCEDER;Compreende o valor dos benefícios fiscais de natureza creditícia a conceder, na forma de subsídios.;C;;;;;;;;;;;N
861320000;BENEFÍCIOS CREDITÍCIOS - CONCEDIDOS;Compreende o valor dos benefícios fiscais de natureza creditícia concedidos.;C;;;;;;;;;;;N
861320100;SUBSÍDIOS - CONCEDIDOS;Registra o valor dos benefícios fiscais de natureza creditícia concedidos, na forma de subsídios.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861900000;OUTROS BENEFÍCIOS FISCAIS;Compreende o valor  dos  benefícios fiscais não compreendidos nos itens anteriores.;C;;;;;;;;;;;N
861910000;OUTROS BENEFÍCIOS FISCAIS - A CONCEDER;Compreende o valor  dos  benefícios fiscais a conceder não compreendidos nos itens anteriores.;C;;;;;;;;;;;N
861910100;OUTROS BENEFÍCIOS FISCAIS - A CONCEDER - POR RENÚNCIA DE RECEITA;Registra o valor  dos  benefícios fiscais a conceder não compreendidos nos itens anteriores, que serão concedidos por meio de renúncia de receita do ente da Federação.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861910200;OUTROS BENEFÍCIOS FISCAIS - A CONCEDER - POR EXECUÇÃO DE DESPESA;Registra o valor  dos  benefícios fiscais a conceder não compreendidos nos itens anteriores, que serão concedidos por meio da execução de despesa do ente da Federação.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861920000;OUTROS BENEFÍCIOS FISCAIS - CONCEDIDOS;Compreende o valor  dos  benefícios fiscais concedidos não compreendidos nos itens anteriores.;C;;;;;;;;;;;N
861920100;OUTROS BENEFÍCIOS FISCAIS - CONCEDIDOS - POR RENÚNCIA DE RECEITA;Registra o valor  dos  benefícios fiscais não compreendidos nos itens anteriores, que foram concedidos por meio da renúncia de receita do ente da Federação.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861920200;OUTROS BENEFÍCIOS FISCAIS - CONCEDIDOS - POR EXECUÇÃO DE DESPESA;Registra o valor  dos  benefícios fiscais não compreendidos nos itens anteriores, que foram concedidos por meio da execução de despesa do ente da Federação.;C;;;;;;0;;1;;Todas instituições fonte 100;S
862000000;CONTROLES DA PROJEÇÃO ATUARIAL;Registra a projeção atuarial das despesas relacionadas aos benefícios pós-emprego.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863000000;CONTROLES PARA FINS DA LRF;Compreende as contas relacionadas à elaboração dos demonstrativos fiscais exigidos pela LRF.;C;;;;;;;;;;;N
863100000;CONTROLE DE OPERAÇÕES DE CRÉDITO PARA FINS DA LRF;Compreende as contas relacionadas ao fluxo de operações de crédito no exercício financeiro para fins de preenchimento do Demonstrativo previsto no artigo 55, I, d da LRF.;C;;;;;;;;;;;N
863110000;OPERAÇÕES CONTRATUAIS INTERNAS SUJEITAS AO LIMITE;Compreende o valor das operações de crédito contratuais internas.;C;;;;;;;;;;;N
863110100;AQUISIÇÃO FINANCIADA DE BENS E ARRENDAMENTO MERCANTIL FINANCEIRO;"Registra os compromissos financeiros assumidos em razão de financiamentos, como  a aquisição financiada de bens, o arrendamento mercantil financeiro e outras operações assemelhadas nas quais a Administração Pública seja a contratante. Caso o ente tenha optado pelo registro de receita de capital no momento da aquisição, a operação não deve ser contabilizada nesta conta de controle, uma vez que integrará a linha de ""Empréstimos"" no demonstrativo.";C;;;;;;0;;1;;Todas instituições fonte 100;S
863110200;ANTECIPAÇÃO DE RECEITA PELA VENDA A TERMO DE BENS E SERVIÇOS;Registra as antecipações recebidas por operações de fornecimento de bens ou prestação de serviços e que ensejem a devolução da quantia recebida, caso a operação não ocorra, nos termos do art. 29, inciso III da LC 101/2000.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863110300;ASSUNÇÃO, RECONHECIMENTO E CONFISSÃO DE DÍVIDAS (LRF, ART. 29, § 1º);Registra as operações equiparadas a operações de crédito pelo art. 29 §1º da LC nº 101/2000.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863120000;OPERAÇÕES CONTRATUAIS EXTERNAS SUJEITAS AO LIMITE;Compreende o valor das operações de crédito contratuais externas.;C;;;;;;;;;;;N
863120100;AQUISIÇÃO FINANCIADA DE BENS E ARRENDAMENTO MERCANTIL FINANCEIRO;"Registra os compromissos financeiros assumidos em razão de financiamentos, como  a aquisição financiada de bens, o arrendamento mercantil financeiro e outras operações assemelhadas nas quais a Administração Pública seja a contratante. Caso o ente tenha optado pelo registro de receita de capital no momento da aquisição, a operação não deve ser contabilizada nesta conta de controle, uma vez que integrará a linha de ""Empréstimos"" no demonstrativo.";C;;;;;;0;;1;;Todas instituições fonte 100;S
863120200;ANTECIPAÇÃO DE RECEITA PELA VENDA A TERMO DE BENS E SERVIÇOS;Registra as antecipações recebidas por operações de fornecimento de bens ou prestação de serviços e que ensejem a devolução da quantia recebida, caso a operação não ocorra, nos termos do art. 29, inciso III da LC 101/2000.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863120300;ASSUNÇÃO, RECONHECIMENTO E CONFISSÃO DE DÍVIDAS (LRF, ART. 29, § 1º);Registra as operações equiparadas a operações de crédito pelo art. 29 §1º da LC nº 101/2000.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863140000;OPERAÇÕES VEDADAS;Registra  no caso de sua realização, o montante de operações realizadas que foram equiparadas pela LRF a operações de crédito e vedada ou que foram realizadas sem observância de outras vedações legais.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863150000;OUTRAS OPERAÇÕES QUE INTEGRAM A DÍVIDA CONSOLIDADA;Compreende o valor de outras operações que integram o conceito de dívida consolidada.;C;;;;;;;;;;;N
863150100;PARCELAMENTO DE DÍVIDAS;Compreende os montantes referentes ao parcelamento de dívidas.;C;;;;;;;;;;;N
863150101;TRIBUTOS;Registra os valores dos parcelamentos de tributos do ente junto aos órgãos fazendários ou respectivas procuradorias, excluídas as contribuições previdenciárias.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863150102;CONTRIBUIÇÕES PREVIDENCIÁRIAS;Registra os valores dos parcelamentos de contribuições previdenciárias do ente junto aos órgãos fazendários ou respectivas procuradorias.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863150103;FGTS;Registra os valores dos parcelamentos de dívidas do ente com o FGTS.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863150199;PARCELAMENTO DE OUTRAS DÍVIDAS;Registra os valores dos parcelamentos de dívidas do ente, não classificados em itens anteriores.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863150200;OPERAÇÕES DE REESTRUTURAÇÃO E RECOMPOSIÇÃO DO PRINCIPAL DE DÍVIDAS;Registra os valores das operações de crédito previstas no § 7º do art. 7º da RSF nº 43, de 2001.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863159900;OUTRAS OPERAÇÕES;Registra os valores de outras operações que  integram o conceito de dívida consolidada, não especificadas nos itens anteriores.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863200000;CONTROLES DO PASSIVO PARA FINS DA LRF;Compreende as contas relacionadas  ao reconhecimento de obrigações patrimoniais para fins de elaboração do Relatório de Gestão Fiscal, previsto no art. 54 da LRF.;C;;;;;;;;;;;N
863210000;CONTROLE DE OBRIGAÇÕES SEM AUTORIZAÇÃO ORÇAMENTÁRIA PARA FINS DA LRF;Registra as contas relacionadas  ao reconhecimento de obrigações patrimoniais referentes a obrigações vencidas que não possuem registro de execução orçamentária.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863220000;CONTROLE DE OBRIGAÇÕES INSCRITAS EM RPP, SEM DISPONIBILIDADE DE CAIXA, PARA FINS DA LRF;Registra as contas relacionadas aos passivos de obrigações inscritas em restos a pagar processados inscritos até o período, para os quais não haja suficiente disponibilidade de caixa ao final do exercício.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863300000;CONTROLES DA DESPESA COM PESSOAL PARA FINS DA LRF;Compreende as contas relacionadas reconhecimento de despesas com pessoal para fins de preenchimento do Relatório de Gestão Fiscal, previsto previsto no artigo 55, I, a da LRF.;C;;;;;;;;;;;N
863310000;DESPESA COM PESSOAL NÃO EXECUTADA ORÇAMENTARIAMENTE;Registra o valor das despesas com pessoal que deveriam ter sido executadas orçamentariamente no período de referência do demonstrativo, mas que não passaram por essa execução.;C;;;;;;0;;1;;Todas instituições fonte 100;S
863320000;DESPESA COM PESSOAL NAS ENTIDADES COM CONTRATO DE GESTÃO;Registra as contas relacionadas ao registro das despesas com pessoal que exerce atividade fim nas organizações sociais ou em outras entidades que possuem contrato de gestão com o ente público.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891140000;CONTRATOS DE CESSÃO DE BENS MÓVEIS;Compreende o valor de responsabilidade com terceiros referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;;;;;;N
891140100;A EXECUTAR;Registra o valor a executar  referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891140200;EXECUTADO;Registra o valor executado referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891150000;CONTRATOS DE CESSÃO DE BENS IMÓVEIS;Compreende o valor de responsabilidade com terceiros referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;;;;;;N
891150100;A EXECUTAR;Registra o valor a executar  referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891150200;EXECUTADO;Registra o valor executado referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891190000;OUTRAS RESPONSABILIDADES COM TERCEIROS;Registra responsabilidades com terceiros, não individualizadas nas outras contas desse grupo.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891240000;CONTRATOS DE CESSÃO DE BENS MÓVEIS;Compreende o valor de responsabilidade de terceiros referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;;;;;;N
891240100;A EXECUTAR;Registra o valor a executar  referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891240200;EXECUTADO;Registra o valor executado referente a  transferência formalizada por meio de contrato de cessão de bens móveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891250000;CONTRATOS DE CESSÃO DE BENS IMÓVEIS;Compreende o valor de responsabilidade de terceiros referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;;;;;;N
891250100;A EXECUTAR;Registra o valor a executar  referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
891250200;EXECUTADO;Registra o valor executado referente a  transferência formalizada por meio de contrato de cessão de bens imóveis.;C;;;;;;0;;1;;Todas instituições fonte 100;S
861110100;ANISTIA;Registra os benefícios tributários a conceder na forma de anistia.;C;;;;;;;;;;;N
861110200;REMISSÃO;Registra os benefícios tributários a conceder na forma de remissão.;C;;;;;;;;;;;N
861110300;CRÉDITO PRESUMIDO;Registra os benefícios tributários a conceder na forma de crédito presumido.;C;;;;;;;;;;;N
861110400;ISENÇÃO;Registra os benefícios tributários a conceder na forma de isenção.;C;;;;;;;;;;;N
861110500;ALTERAÇÃO DE ALÍQUOTA;Registra os benefícios tributários a conceder na forma de alteração de alíquota.;C;;;;;;;;;;;N
861110600;ALTERAÇÃO DA BASE DE CÁLCULO;Registra os benefícios tributários a conceder na forma de alteração da base de cálculo.;C;;;;;;;;;;;N
861119900;OUTROS  BENEFÍCIOS TRIBUTÁRIOS;Registra outros benefícios tributários não considerados nos itens anteriores.;C;;;;;;;;;;;N
861120100;ANISTIA;Registra os benefícios tributários concedidos na forma de anistia.;C;;;;;;;;;;;N
861310100;SUBSÍDIOS - A CONCEDER;Registra o valor dos benefícios fiscais de natureza creditícia a conceder, na forma de subsídios.;C;;;;;;;;;;;N
228610000;OBRIGAÇÕES DECORRENTES DE CONTRATOS DE PPP- CONSOLIDAÇÃO - LONGO PRAZO;Compreende os passivos decorrentes dos contratos de Parceria Público Privada - PPP. Deve abranger tanto a contraprestação referente à incorporação dos ativos quanto à referente à prestação dos serviços objeto do contrato, incluindo a parcela variável condicionada à qualidade do serviço. Compreende os valores de operações efetuadas entre uma unidade pertencente ao orçamento fiscal e da seguridade social (OFSS) com pessoa ou unidade que não pertença ao OFSS de ente público, alem dos demais fatos que não compreendem transações entre partes.;C;;;;;;;;;;;N
228610100;OBRIGAÇÕES DECORRENTES DE ATIVOS CONSTRUÍDOS PELA SPE - LONGO PRAZO;Registra os passivos decorrentes dos contratos de Parceria Público Privada - PPP. Deve abranger a contraprestação referente à incorporação dos ativos.;C;;P;15;;;;;;;;N
228610200;OBRIGAÇÕES DECORRENTES DA CONTRAPRESTAÇÃO DE SERVIÇOS EM CONTRATOS DE PPP;Registra os passivos decorrentes dos contratos de Parceria Público Privada - PPP. Deve abranger a contraprestação referente à prestação dos serviços objeto do contrato, incluindo a parcela variável condicionada à qualidade do serviço.;C;;P;15;;;;;;;;N
228610300;OBRIGAÇÕES DECORRENTES DA CONCRETIZAÇÃO DE RISCOS EM CONTRATOS DE PPP;Registra a obrigação de longo prazo dos contratos de Parceria Público Privada - PPP, decorrentes da concretização dos riscos sob responsabilidade do ente/entidade.;C;;P;16;;;;;;;;N
218820000;VALORES RESTITUÍVEIS - INTRA OFSS;C;;;;;;;;;;;N
218820100;CONSIGNAÇÕES;C;;;;;;;;;;;N
433120000;VLR BRUTO DE EXP. BENS, DIREITOS E PR.SER ? INTRA;C;;;;;;;;;;;N
